# BTC/ETH daily — sanity-check fixture (NOT canonical)
# source: CoinMetrics community data (PriceUSD, close-only reference rate)
# OHLC are degenerate: open=high=low=close=PriceUSD, volume=0
#   => Donchian here is Donchian-on-CLOSE, not high/low. Sanity only.
# canonical OHLCV = Binance via ccxt (CcxtLoader), V2-T validation.
# range: 2019-01-01..2024-12-31  built by build_fixture.py
date,open,high,low,close,volume
2023-08-06,1826.94227440093,1826.94227440093,1826.94227440093,1826.94227440093,0
2023-08-07,1825.86593308007,1825.86593308007,1825.86593308007,1825.86593308007,0
2023-08-08,1856.70175043834,1856.70175043834,1856.70175043834,1856.70175043834,0
2023-08-09,1855.32526271186,1855.32526271186,1855.32526271186,1855.32526271186,0
2023-08-10,1850.89056019871,1850.89056019871,1850.89056019871,1850.89056019871,0
2023-08-11,1846.58541788428,1846.58541788428,1846.58541788428,1846.58541788428,0
2023-08-12,1848.60640794857,1848.60640794857,1848.60640794857,1848.60640794857,0
2023-08-13,1838.95695002922,1838.95695002922,1838.95695002922,1838.95695002922,0
2023-08-14,1843.84205055523,1843.84205055523,1843.84205055523,1843.84205055523,0
2023-08-15,1827.12240327294,1827.12240327294,1827.12240327294,1827.12240327294,0
2023-08-16,1806.94174839275,1806.94174839275,1806.94174839275,1806.94174839275,0
2023-08-17,1688.89880537697,1688.89880537697,1688.89880537697,1688.89880537697,0
2023-08-18,1660.65438603156,1660.65438603156,1660.65438603156,1660.65438603156,0
2023-08-19,1668.86229748685,1668.86229748685,1668.86229748685,1668.86229748685,0
2023-08-20,1683.56179661017,1683.56179661017,1683.56179661017,1683.56179661017,0
2023-08-21,1667.28708883694,1667.28708883694,1667.28708883694,1667.28708883694,0
2023-08-22,1631.88740853302,1631.88740853302,1631.88740853302,1631.88740853302,0
2023-08-23,1678.89443424898,1678.89443424898,1678.89443424898,1678.89443424898,0
2023-08-24,1656.64010169491,1656.64010169491,1656.64010169491,1656.64010169491,0
2023-08-25,1652.96844623027,1652.96844623027,1652.96844623027,1652.96844623027,0
2023-08-26,1645.92842226768,1645.92842226768,1645.92842226768,1645.92842226768,0
2023-08-27,1656.75394593805,1656.75394593805,1656.75394593805,1656.75394593805,0
2023-08-28,1652.81391934541,1652.81391934541,1652.81391934541,1652.81391934541,0
2023-08-29,1726.95467679719,1726.95467679719,1726.95467679719,1726.95467679719,0
